resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,Win or Lost
7901,356,163,27,25,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7902,356,148,44,33,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7903,356,90,42,31,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7904,356,133,35,21,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7905,356,160,45,18,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7906,356,161,48,39,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7907,356,162,42,32,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7908,356,164,39,41,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7909,356,88,49,35,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7910,356,140,46,36,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7911,356,92,46,37,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7912,357,102,1,1,1,1,1,1,9.0,58,1:26:51.245,5211.245,0,\N,0.0,0.0,1,win
7913,357,117,1,2,2,2,2,2,6.0,58,40.225,5251.47,0,\N,0.0,0.0,1,lost
7914,357,145,22,19,7,3,3,3,4.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7915,357,123,3,5,6,4,4,4,3.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7916,357,118,21,9,12,5,5,5,2.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7917,357,156,25,3,25,6,6,6,1.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7918,357,133,35,21,9,7,7,7,0.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7919,357,99,39,40,18,8,8,8,0.0,57,0,0.0,0,\N,0.0,0.0,11,lost
7920,357,158,21,10,21,9,9,9,0.0,56,0,0.0,0,\N,0.0,0.0,12,lost
7921,357,110,35,22,16,10,10,10,0.0,56,0,0.0,0,\N,0.0,0.0,12,lost
7922,357,65,22,20,23,11,11,11,0.0,56,0,0.0,0,\N,0.0,0.0,12,lost
7923,357,78,45,17,14,12,12,12,0.0,52,0,0.0,0,\N,0.0,0.0,20,lost
7924,357,84,34,7,22,\N,R,13,0.0,51,0,0.0,0,\N,0.0,0.0,69,lost
7925,357,138,32,12,24,\N,N,14,0.0,46,0,0.0,0,\N,0.0,0.0,62,lost
7926,357,159,18,24,15,\N,R,15,0.0,43,0,0.0,0,\N,0.0,0.0,20,lost
7927,357,127,37,15,19,\N,R,16,0.0,39,0,0.0,0,\N,0.0,0.0,7,lost
7928,357,137,32,11,8,\N,R,17,0.0,29,0,0.0,0,\N,0.0,0.0,5,lost
7929,357,95,6,27,3,\N,R,18,0.0,23,0,0.0,0,\N,0.0,0.0,6,lost
7930,357,119,3,6,4,\N,R,19,0.0,21,0,0.0,0,\N,0.0,0.0,5,lost
7931,357,131,34,8,17,\N,R,20,0.0,19,0,0.0,0,\N,0.0,0.0,20,lost
7932,357,94,18,23,11,\N,R,21,0.0,6,0,0.0,0,\N,0.0,0.0,6,lost
7933,357,129,27,26,10,\N,D,22,0.0,4,0,0.0,0,\N,0.0,0.0,2,lost
7934,357,77,6,28,5,\N,R,23,0.0,3,0,0.0,0,\N,0.0,0.0,3,lost
7935,357,122,37,16,13,\N,R,24,0.0,1,0,0.0,0,\N,0.0,0.0,20,lost
7936,357,112,33,30,20,\N,R,25,0.0,0,0,0.0,0,\N,0.0,0.0,10,lost
7937,357,114,33,29,26,\N,R,26,0.0,0,0,0.0,0,\N,0.0,0.0,10,lost
7938,357,105,25,4,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7939,357,163,27,25,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7940,357,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7941,357,90,42,31,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7942,357,92,46,37,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7943,357,148,44,33,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7944,357,160,45,18,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7945,357,140,46,36,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7946,357,164,39,41,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7947,357,162,42,32,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7948,357,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7949,357,146,49,34,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7950,357,161,48,39,0,\N,F,39,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7951,358,102,1,1,1,1,1,1,9.0,77,1:53:33.251,6813.251,0,\N,0.0,0.0,1,win
7952,358,117,1,2,2,2,2,2,6.0,77,52.529,6865.78,0,\N,0.0,0.0,1,lost
7953,358,131,34,8,8,3,3,3,4.0,76,0,0.0,0,\N,0.0,0.0,11,lost
7954,358,133,35,21,9,4,4,4,3.0,75,0,0.0,0,\N,0.0,0.0,12,lost
7955,358,105,25,4,12,5,5,5,2.0,75,0,0.0,0,\N,0.0,0.0,12,lost
7956,358,84,34,7,4,6,6,6,1.0,75,0,0.0,0,\N,0.0,0.0,12,lost
7957,358,158,21,10,20,7,7,7,0.0,75,0,0.0,0,\N,0.0,0.0,12,lost
7958,358,145,22,19,15,8,8,8,0.0,74,0,0.0,0,\N,0.0,0.0,13,lost
7959,358,156,25,3,23,9,9,9,0.0,74,0,0.0,0,\N,0.0,0.0,13,lost
7960,358,123,3,5,3,10,10,10,0.0,74,0,0.0,0,\N,0.0,0.0,13,lost
7961,358,122,37,16,22,11,11,11,0.0,73,0,0.0,0,\N,0.0,0.0,14,lost
7962,358,163,27,25,21,12,12,12,0.0,73,0,0.0,0,\N,0.0,0.0,14,lost
7963,358,110,35,22,10,13,13,13,0.0,73,0,0.0,0,\N,0.0,0.0,14,lost
7964,358,65,22,20,24,14,14,14,0.0,73,0,0.0,0,\N,0.0,0.0,14,lost
7965,358,119,3,6,7,15,15,15,0.0,73,0,0.0,0,\N,0.0,0.0,14,lost
7966,358,159,18,24,26,\N,R,16,0.0,48,0,0.0,0,\N,0.0,0.0,25,lost
7967,358,99,39,40,13,\N,R,17,0.0,46,0,0.0,0,\N,0.0,0.0,10,lost
7968,358,90,42,31,25,\N,R,18,0.0,44,0,0.0,0,\N,0.0,0.0,6,lost
7969,358,112,33,30,17,\N,R,19,0.0,38,0,0.0,0,\N,0.0,0.0,5,lost
7970,358,127,37,15,14,\N,R,20,0.0,36,0,0.0,0,\N,0.0,0.0,5,lost
7971,358,137,32,11,19,\N,R,21,0.0,32,0,0.0,0,\N,0.0,0.0,4,lost
7972,358,95,6,27,5,\N,R,22,0.0,30,0,0.0,0,\N,0.0,0.0,6,lost
7973,358,162,42,32,18,\N,R,23,0.0,19,0,0.0,0,\N,0.0,0.0,6,lost
7974,358,129,27,26,16,\N,R,24,0.0,4,0,0.0,0,\N,0.0,0.0,6,lost
7975,358,94,18,23,11,\N,R,25,0.0,3,0,0.0,0,\N,0.0,0.0,8,lost
7976,358,118,21,9,6,\N,R,26,0.0,2,0,0.0,0,\N,0.0,0.0,10,lost
7977,358,157,48,38,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7978,358,114,33,29,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7979,358,138,32,12,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
7980,358,160,45,18,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7981,358,140,46,36,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7982,358,78,45,17,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7983,358,146,49,34,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7984,358,92,46,37,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7985,358,148,44,33,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7986,358,161,48,39,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7987,358,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7988,358,164,39,41,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
7989,359,102,1,1,1,1,1,1,9.0,69,1:35:21.431,5721.431,0,\N,0.0,0.0,1,win
7990,359,119,3,6,5,2,2,2,6.0,69,15.560,5736.991,0,\N,0.0,0.0,1,lost
7991,359,105,25,4,7,3,3,3,4.0,69,31.254,5752.685,0,\N,0.0,0.0,1,lost
7992,359,145,22,19,13,4,4,4,3.0,69,45.495,5766.9259999999995,0,\N,0.0,0.0,1,lost
7993,359,117,1,2,2,5,5,5,2.0,69,56.113,5777.544,0,\N,0.0,0.0,1,lost
7994,359,99,39,40,17,6,6,6,1.0,68,0,0.0,0,\N,0.0,0.0,11,lost
7995,359,158,21,10,24,7,7,7,0.0,68,0,0.0,0,\N,0.0,0.0,11,lost
7996,359,129,27,26,11,8,8,8,0.0,68,0,0.0,0,\N,0.0,0.0,11,lost
7997,359,84,34,7,20,9,9,9,0.0,68,0,0.0,0,\N,0.0,0.0,11,lost
7998,359,131,34,8,9,10,10,10,0.0,68,0,0.0,0,\N,0.0,0.0,11,lost
7999,359,137,32,11,26,11,11,11,0.0,68,0,0.0,0,\N,0.0,0.0,11,lost
8000,359,157,48,38,23,12,12,12,0.0,67,0,0.0,0,\N,0.0,0.0,12,lost
8001,359,133,35,21,19,13,13,13,0.0,67,0,0.0,0,\N,0.0,0.0,12,lost
8002,359,163,27,25,25,14,14,14,0.0,66,0,0.0,0,\N,0.0,0.0,13,lost
8003,359,65,22,20,18,15,15,15,0.0,66,0,0.0,0,\N,0.0,0.0,13,lost
8004,359,94,18,23,22,\N,R,16,0.0,53,0,0.0,0,\N,0.0,0.0,5,lost
8005,359,95,6,27,3,\N,R,17,0.0,43,0,0.0,0,\N,0.0,0.0,6,lost
8006,359,118,21,9,10,\N,R,18,0.0,35,0,0.0,0,\N,0.0,0.0,10,lost
8007,359,138,32,12,15,\N,R,19,0.0,35,0,0.0,0,\N,0.0,0.0,20,lost
8008,359,112,33,30,16,\N,N,20,0.0,28,0,0.0,0,\N,0.0,0.0,62,lost
8009,359,110,35,22,12,\N,R,21,0.0,20,0,0.0,0,\N,0.0,0.0,22,lost
8010,359,77,6,28,6,\N,R,22,0.0,16,0,0.0,0,\N,0.0,0.0,6,lost
8011,359,140,46,36,21,\N,R,23,0.0,16,0,0.0,0,\N,0.0,0.0,7,lost
8012,359,123,3,5,8,\N,R,24,0.0,15,0,0.0,0,\N,0.0,0.0,10,lost
8013,359,156,25,3,14,\N,R,25,0.0,9,0,0.0,0,\N,0.0,0.0,37,lost
8014,359,122,37,16,4,\N,R,26,0.0,1,0,0.0,0,\N,0.0,0.0,7,lost
8015,359,159,18,24,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8016,359,127,37,15,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8017,359,114,33,29,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8018,359,90,42,31,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8019,359,92,46,37,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8020,359,148,44,33,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8021,359,78,45,17,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8022,359,161,48,39,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8023,359,146,49,34,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8024,359,88,49,35,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8025,359,160,45,18,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8026,359,164,39,41,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8027,359,162,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8028,360,117,1,2,2,1,1,1,9.0,75,2:01:33.133,7293.133000000001,0,\N,0.0,0.0,1,win
8029,360,119,3,6,14,2,2,2,6.0,75,39.696,7332.829000000001,0,\N,0.0,0.0,1,lost
8030,360,158,21,10,17,3,3,3,4.0,75,43.210,7336.343000000001,0,\N,0.0,0.0,1,lost
8031,360,157,48,38,26,4,4,4,3.0,74,0,0.0,0,\N,0.0,0.0,11,lost
8032,360,65,22,20,25,5,5,5,2.0,74,0,0.0,0,\N,0.0,0.0,11,lost
8033,360,123,3,5,16,6,6,6,1.0,74,0,0.0,0,\N,0.0,0.0,11,lost
8034,360,99,39,40,24,7,7,7,0.0,73,0,0.0,0,\N,0.0,0.0,5,lost
8035,360,110,35,22,13,8,8,8,0.0,70,0,0.0,0,\N,0.0,0.0,15,lost
8036,360,156,25,3,21,9,9,9,0.0,69,0,0.0,0,\N,0.0,0.0,69,lost
8037,360,77,6,28,8,\N,R,10,0.0,61,0,0.0,0,\N,0.0,0.0,91,lost
8038,360,133,35,21,6,\N,R,11,0.0,52,0,0.0,0,\N,0.0,0.0,4,lost
8039,360,137,32,11,22,\N,R,12,0.0,52,0,0.0,0,\N,0.0,0.0,20,lost
8040,360,140,46,36,19,\N,R,13,0.0,50,0,0.0,0,\N,0.0,0.0,22,lost
8041,360,159,18,24,20,\N,R,14,0.0,46,0,0.0,0,\N,0.0,0.0,5,lost
8042,360,102,1,1,1,\N,R,15,0.0,44,0,0.0,0,\N,0.0,0.0,10,lost
8043,360,84,34,7,5,\N,R,16,0.0,43,0,0.0,0,\N,0.0,0.0,23,lost
8044,360,131,34,8,7,\N,R,17,0.0,37,0,0.0,0,\N,0.0,0.0,23,lost
8045,360,95,6,27,4,\N,R,18,0.0,31,0,0.0,0,\N,0.0,0.0,91,lost
8046,360,94,18,23,15,\N,R,19,0.0,26,0,0.0,0,\N,0.0,0.0,5,lost
8047,360,138,32,12,23,\N,R,20,0.0,24,0,0.0,0,\N,0.0,0.0,37,lost
8048,360,122,37,16,11,\N,R,21,0.0,22,0,0.0,0,\N,0.0,0.0,7,lost
8049,360,127,37,15,18,\N,R,22,0.0,20,0,0.0,0,\N,0.0,0.0,23,lost
8050,360,105,25,4,9,\N,R,23,0.0,17,0,0.0,0,\N,0.0,0.0,6,lost
8051,360,145,22,19,3,\N,R,24,0.0,10,0,0.0,0,\N,0.0,0.0,68,lost
8052,360,118,21,9,10,\N,R,25,0.0,7,0,0.0,0,\N,0.0,0.0,4,lost
8053,360,112,33,30,12,\N,R,26,0.0,3,0,0.0,0,\N,0.0,0.0,20,lost
8054,360,129,27,26,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8055,360,90,42,31,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8056,360,163,27,25,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8057,360,114,33,29,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8058,360,160,45,18,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8059,360,162,42,32,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8060,360,148,44,33,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8061,360,78,45,17,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8062,360,164,39,41,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8063,360,161,48,39,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8064,360,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8065,360,146,49,34,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8066,360,92,46,37,0,\N,F,39,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8067,361,123,3,5,6,1,1,1,9.0,69,2:01:24.073,7284.073,0,\N,0.0,0.0,1,win
8068,361,119,3,6,3,2,2,2,6.0,69,30.007,7314.08,0,\N,0.0,0.0,1,lost
8069,361,110,35,22,9,3,3,3,4.0,69,1:36.649,7380.722,0,\N,0.0,0.0,1,lost
8070,361,137,32,11,19,4,4,4,3.0,69,1:41.484,7385.557,0,\N,0.0,0.0,1,lost
8071,361,163,27,25,22,5,5,5,2.0,68,0,0.0,0,\N,0.0,0.0,11,lost
8072,361,133,35,21,8,6,6,6,1.0,67,0,0.0,0,\N,0.0,0.0,12,lost
8073,361,102,1,1,2,7,7,7,0.0,66,0,0.0,0,\N,0.0,0.0,5,lost
8074,361,157,48,38,23,8,8,8,0.0,66,0,0.0,0,\N,0.0,0.0,13,lost
8075,361,90,42,31,26,\N,R,9,0.0,57,0,0.0,0,\N,0.0,0.0,24,lost
8076,361,118,21,9,12,\N,R,10,0.0,40,0,0.0,0,\N,0.0,0.0,5,lost
8077,361,156,25,3,14,\N,R,11,0.0,35,0,0.0,0,\N,0.0,0.0,20,lost
8078,361,78,45,17,15,\N,R,12,0.0,33,0,0.0,0,\N,0.0,0.0,10,lost
8079,361,122,37,16,21,\N,R,13,0.0,28,0,0.0,0,\N,0.0,0.0,20,lost
8080,361,112,33,30,10,\N,R,14,0.0,26,0,0.0,0,\N,0.0,0.0,20,lost
8081,361,140,46,36,18,\N,D,15,0.0,13,0,0.0,0,\N,0.0,0.0,2,lost
8082,361,159,18,24,24,\N,R,16,0.0,11,0,0.0,0,\N,0.0,0.0,20,lost
8083,361,127,37,15,17,\N,R,17,0.0,11,0,0.0,0,\N,0.0,0.0,10,lost
8084,361,77,6,28,4,\N,R,18,0.0,6,0,0.0,0,\N,0.0,0.0,6,lost
8085,361,99,39,40,25,\N,R,19,0.0,6,0,0.0,0,\N,0.0,0.0,20,lost
8086,361,158,21,10,16,\N,R,20,0.0,3,0,0.0,0,\N,0.0,0.0,20,lost
8087,361,117,1,2,1,\N,R,21,0.0,2,0,0.0,0,\N,0.0,0.0,22,lost
8088,361,95,6,27,5,\N,D,22,0.0,0,0,0.0,0,\N,0.0,0.0,2,lost
8089,361,131,34,8,7,\N,R,23,0.0,0,0,0.0,0,\N,0.0,0.0,3,lost
8090,361,94,18,23,11,\N,R,24,0.0,0,0,0.0,0,\N,0.0,0.0,3,lost
8091,361,145,22,19,13,\N,D,25,0.0,0,0,0.0,0,\N,0.0,0.0,2,lost
8092,361,105,25,4,20,\N,R,26,0.0,0,0,0.0,0,\N,0.0,0.0,10,lost
8093,361,138,32,12,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8094,361,114,33,29,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8095,361,65,22,20,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8096,361,129,27,26,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8097,361,84,34,7,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8098,361,92,46,37,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8099,361,148,44,33,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8100,361,160,45,18,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8101,361,146,49,34,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8102,361,164,39,41,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8103,361,161,48,39,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8104,361,88,49,35,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8105,361,162,42,32,0,\N,F,39,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8106,362,117,1,2,1,1,1,1,9.0,80,1:38:29.411,5909.411,0,\N,0.0,0.0,1,win
8107,362,95,6,27,3,2,2,2,6.0,80,44.017,5953.428000000001,0,\N,0.0,0.0,1,lost
8108,362,119,3,6,8,3,3,3,4.0,80,1:06.921,5976.331999999999,0,\N,0.0,0.0,1,lost
8109,362,55,25,4,16,4,4,4,3.0,80,1:13.232,5982.643,0,\N,0.0,0.0,1,lost
8110,362,140,46,36,13,5,5,5,2.0,79,0,0.0,0,\N,0.0,0.0,11,lost
8111,362,129,27,26,17,6,6,6,1.0,79,0,0.0,0,\N,0.0,0.0,11,lost
8112,362,158,21,10,25,7,7,7,0.0,79,0,0.0,0,\N,0.0,0.0,11,lost
8113,362,137,32,11,20,8,8,8,0.0,78,0,0.0,0,\N,0.0,0.0,12,lost
8114,362,139,22,20,24,9,9,9,0.0,78,0,0.0,0,\N,0.0,0.0,12,lost
8115,362,156,25,3,9,10,10,10,0.0,78,0,0.0,0,\N,0.0,0.0,12,lost
8116,362,103,33,29,15,11,11,11,0.0,77,0,0.0,0,\N,0.0,0.0,13,lost
8117,362,151,21,9,14,12,12,12,0.0,77,0,0.0,0,\N,0.0,0.0,13,lost
8118,362,92,46,37,11,13,13,13,0.0,76,0,0.0,0,\N,0.0,0.0,5,lost
8119,362,127,37,15,10,\N,N,14,0.0,71,0,0.0,0,\N,0.0,0.0,62,lost
8120,362,131,34,8,22,\N,R,15,0.0,67,0,0.0,0,\N,0.0,0.0,5,lost
8121,362,123,3,5,5,\N,R,16,0.0,50,0,0.0,0,\N,0.0,0.0,6,lost
8122,362,138,32,12,19,\N,R,17,0.0,49,0,0.0,0,\N,0.0,0.0,5,lost
8123,362,122,37,16,12,\N,R,18,0.0,43,0,0.0,0,\N,0.0,0.0,5,lost
8124,362,145,22,19,4,\N,R,19,0.0,40,0,0.0,0,\N,0.0,0.0,22,lost
8125,362,94,18,23,23,\N,R,20,0.0,31,0,0.0,0,\N,0.0,0.0,5,lost
8126,362,112,33,30,7,\N,R,21,0.0,30,0,0.0,0,\N,0.0,0.0,5,lost
8127,362,99,39,40,21,\N,R,22,0.0,30,0,0.0,0,\N,0.0,0.0,5,lost
8128,362,77,6,28,6,\N,R,23,0.0,29,0,0.0,0,\N,0.0,0.0,8,lost
8129,362,133,35,21,26,\N,R,24,0.0,27,0,0.0,0,\N,0.0,0.0,8,lost
8130,362,163,27,25,18,\N,R,25,0.0,14,0,0.0,0,\N,0.0,0.0,6,lost
8131,362,102,1,1,2,\N,R,26,0.0,0,0,0.0,0,\N,0.0,0.0,24,lost
8132,362,110,35,22,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8133,362,159,18,24,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8134,362,157,48,38,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8135,362,90,42,31,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8136,362,78,45,17,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8137,362,84,34,7,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8138,362,161,48,39,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8139,362,146,49,34,0,\N,F,34,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8140,362,160,45,18,0,\N,F,35,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8141,362,162,42,32,0,\N,F,36,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8142,362,88,49,35,0,\N,F,37,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8143,362,148,44,33,0,\N,F,38,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8144,362,164,39,41,0,\N,F,39,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8145,363,117,1,2,2,1,1,1,9.0,64,1:19:22.131,4762.130999999999,0,\N,0.0,0.0,1,win
8146,363,95,6,27,3,2,2,2,6.0,64,19.369,4781.5,0,\N,0.0,0.0,1,lost
8147,363,145,22,19,9,3,3,3,4.0,64,48.019,4810.15,0,\N,0.0,0.0,1,lost
8148,363,137,32,11,10,4,4,4,3.0,64,1:06.735,4828.866,0,\N,0.0,0.0,1,lost
8149,363,94,18,23,11,5,5,5,2.0,63,0,0.0,0,\N,0.0,0.0,11,lost
8150,363,159,18,24,15,6,6,6,1.0,63,0,0.0,0,\N,0.0,0.0,11,lost
8151,363,129,27,26,24,7,7,7,0.0,63,0,0.0,0,\N,0.0,0.0,11,lost
8152,363,138,32,12,16,8,8,8,0.0,63,0,0.0,0,\N,0.0,0.0,11,lost
8153,363,118,21,9,19,9,9,9,0.0,62,0,0.0,0,\N,0.0,0.0,12,lost
8154,363,123,3,5,7,10,10,10,0.0,62,0,0.0,0,\N,0.0,0.0,12,lost
8155,363,139,22,20,26,11,11,11,0.0,62,0,0.0,0,\N,0.0,0.0,12,lost
8156,363,92,46,37,21,12,12,12,0.0,62,0,0.0,0,\N,0.0,0.0,12,lost
8157,363,127,37,15,6,\N,R,13,0.0,54,0,0.0,0,\N,0.0,0.0,6,lost
8158,363,84,34,7,20,\N,R,14,0.0,49,0,0.0,0,\N,0.0,0.0,5,lost
8159,363,77,6,28,4,\N,R,15,0.0,49,0,0.0,0,\N,0.0,0.0,66,lost
8160,363,103,33,29,13,\N,R,16,0.0,46,0,0.0,0,\N,0.0,0.0,5,lost
8161,363,112,33,30,12,\N,R,17,0.0,39,0,0.0,0,\N,0.0,0.0,5,lost
8162,363,156,25,3,18,\N,R,18,0.0,32,0,0.0,0,\N,0.0,0.0,20,lost
8163,363,131,34,8,14,\N,R,19,0.0,31,0,0.0,0,\N,0.0,0.0,5,lost
8164,363,55,25,4,22,\N,R,20,0.0,28,0,0.0,0,\N,0.0,0.0,20,lost
8165,363,78,45,17,17,\N,R,21,0.0,23,0,0.0,0,\N,0.0,0.0,64,lost
8166,363,119,3,6,5,\N,R,22,0.0,19,0,0.0,0,\N,0.0,0.0,21,lost
8167,363,122,37,16,8,\N,R,23,0.0,15,0,0.0,0,\N,0.0,0.0,7,lost
8168,363,110,35,22,25,\N,R,24,0.0,16,0,0.0,0,\N,0.0,0.0,5,lost
8169,363,102,1,1,1,\N,R,25,0.0,11,0,0.0,0,\N,0.0,0.0,20,lost
8170,363,90,42,31,23,\N,R,26,0.0,2,0,0.0,0,\N,0.0,0.0,6,lost
8171,363,163,27,25,0,\N,F,27,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8172,363,158,21,10,0,\N,F,28,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8173,363,99,39,40,0,\N,F,29,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8174,363,157,48,38,0,\N,F,30,0.0,0,0,0.0,0,\N,0.0,0.0,81,lost
8175,363,140,46,36,0,\N,F,31,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8176,363,133,35,21,0,\N,F,32,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
8177,363,148,44,33,0,\N,F,33,0.0,0,0,0.0,0,\N,0.0,0.0,97,lost
